	open
2017-02-15	0.0
2017-02-16	0.0
2017-02-17	0.0
2017-02-20	0.0
2017-02-21	0.0
2017-02-22	0.0
2017-02-23	0.0
2017-02-24	0.0
2017-02-27	0.0
2017-02-28	0.0
2017-03-01	0.0
2017-03-02	0.0
2017-03-03	0.0
2017-03-06	0.0
2017-03-07	0.0
2017-03-08	0.0
2017-03-09	0.0
2017-03-10	0.0
2017-03-13	0.0
2017-03-14	0.0
2017-03-15	0.0
2017-03-16	0.0
2017-03-17	0.0
2017-03-20	0.0
2017-03-21	0.0
2017-03-22	0.0
2017-03-23	0.0
2017-03-24	0.0
2017-03-27	0.0
2017-03-28	0.0
2017-03-29	0.0
2017-03-30	0.0
2017-03-31	0.0
2017-04-03	0.0
2017-04-04	0.0
2017-04-05	0.0
2017-04-07	0.0
2017-04-10	0.0
2017-04-11	0.0
2017-04-12	0.0
2017-04-13	0.0
2017-04-14	0.0
2017-04-17	0.0
2017-04-18	0.0
2017-04-19	0.0
2017-04-20	0.0
2017-04-21	0.0
2017-04-24	0.0
2017-04-25	0.0
2017-04-26	0.0
2017-04-27	0.0
2017-04-28	0.0
2017-05-03	0.0
2017-05-04	0.0
2017-05-05	0.0
2017-05-08	0.0
2017-05-09	0.0
2017-05-10	0.0
2017-05-11	0.0
2017-05-12	0.0
2017-05-15	0.0
2017-05-16	0.0
2017-05-17	0.0
2017-05-18	0.0
2017-05-19	0.0
2017-05-22	0.0
2017-05-23	0.0
2017-05-24	0.0
2017-05-25	0.0
2017-05-26	0.0
2017-05-29	0.0
2017-05-30	0.0
2017-05-31	0.0
2017-06-01	0.0
2017-06-02	0.0
2017-06-05	0.0
2017-06-06	0.0
2017-06-07	0.0
2017-06-08	0.0
2017-06-09	0.0
2017-06-12	0.0
2017-06-13	0.0
2017-06-14	0.0
2017-06-15	0.0
2017-06-16	0.0
2017-06-19	0.0
2017-06-20	0.0
2017-06-21	0.0
2017-06-22	0.0
2017-06-23	0.0
2017-06-26	0.0
2017-06-27	0.0
2017-06-28	0.0
2017-06-29	0.0
2017-06-30	0.0
2017-07-03	0.0
2017-07-04	0.0
2017-07-05	0.0
2017-07-06	0.0
2017-07-07	0.0
2017-07-10	0.0
2017-07-11	0.0
2017-07-12	0.0
2017-07-13	0.0
2017-07-14	0.0
2017-07-17	0.0
2017-07-18	0.0
2017-07-19	0.0
2017-07-20	0.0
2017-07-21	0.0
2017-07-24	0.0
2017-07-25	0.0
2017-07-26	0.0
2017-07-27	0.0
2017-07-28	0.0
2017-07-31	0.0
2017-08-01	0.0
2017-08-02	0.0
2017-08-03	0.0
2017-08-04	0.0
2017-08-07	0.0
2017-08-08	0.0
2017-08-09	0.0
2017-08-10	0.0
2017-08-11	0.0
2017-08-14	0.0
2017-08-15	0.0
2017-08-16	0.0
2017-08-17	0.0
2017-08-18	0.0
2017-08-21	0.0
2017-08-22	0.0
2017-08-23	0.0
2017-08-24	0.0
2017-08-25	0.0
2017-08-28	0.0
2017-08-29	0.0
2017-08-30	0.0
2017-08-31	0.0
2017-09-01	0.0
2017-09-05	0.0
2017-09-06	0.0
2017-09-07	0.0
2017-09-08	0.0
2017-09-11	0.0
2017-09-12	0.0
2017-09-13	0.0
2017-09-14	0.0
2017-09-15	0.0
2017-09-18	0.0
2017-09-19	0.0
2017-09-20	0.0
2017-09-21	0.0
2017-09-22	0.0
2017-09-25	0.0
2017-09-26	0.0
2017-09-27	0.0
2017-09-28	0.0
2017-09-29	0.0
2017-10-02	0.0
2017-10-03	0.0
2017-10-04	0.0
2017-10-05	0.0
2017-10-06	0.0
2017-10-09	0.0
2017-10-10	0.0
2017-10-11	0.0
2017-10-12	0.0
2017-10-13	0.0
2017-10-16	0.0
2017-10-17	0.0
2017-10-18	0.0
2017-10-19	0.0
2017-10-20	0.0
2017-10-23	0.0
2017-10-24	0.0
2017-10-25	0.0
2017-10-26	0.0
2017-10-27	0.0
2017-10-30	0.0
2017-10-31	0.0
2017-11-01	0.0
2017-11-02	0.0
2017-11-03	0.0
2017-11-06	0.0
2017-11-07	0.0
2017-11-08	0.0
2017-11-09	0.0
2017-11-10	0.0
2017-11-13	0.0
2017-11-14	0.0
2017-11-15	0.0
2017-11-16	0.0
2017-11-17	0.0
2017-11-20	0.0
2017-11-21	0.0
2017-11-22	0.0
2017-11-23	0.0
2017-11-24	0.0
2017-11-27	0.0
2017-11-28	0.0
2017-11-29	0.0
2017-11-30	0.0
2017-12-01	0.0
2017-12-04	0.0
2017-12-05	0.0
2017-12-06	0.0
2017-12-07	0.0
2017-12-08	0.0
2017-12-11	0.0
2017-12-12	0.0
2017-12-13	0.0
2017-12-14	0.0
2017-12-15	0.0
2017-12-18	0.0
2017-12-19	0.0
2017-12-20	0.0
2017-12-21	0.0
2017-12-22	0.0
2017-12-25	0.0
2017-12-26	0.0
2017-12-27	0.0
2017-12-28	0.0
2017-12-29	0.0
2018-01-02	0.0
2018-01-03	0.0
2018-01-04	0.0
2018-01-05	0.0
2018-01-08	0.0
2018-01-09	0.0
2018-01-10	0.0
2018-01-11	0.0
2018-01-12	0.0
2018-01-15	0.0
2018-01-16	0.0
2018-01-17	0.0
2018-01-18	0.0
2018-01-19	0.0
2018-01-22	0.0
2018-01-23	0.0
2018-01-24	0.0
2018-01-25	0.0
2018-01-26	0.0
2018-01-29	0.0
2018-01-30	0.0
2018-01-31	0.0
2018-02-01	0.0
2018-02-02	0.0
2018-02-05	0.0
2018-02-06	0.0
2018-02-07	0.0
2018-02-08	0.0
2018-02-09	0.0
2018-02-12	0.0
2018-02-13	0.0
2018-02-21	0.0
2018-02-22	0.0
2018-02-23	0.0
2018-02-26	0.0
2018-02-27	0.0
2018-02-28	0.0
2018-03-01	0.0
2018-03-02	0.0
2018-03-05	0.0
2018-03-06	0.0
2018-03-07	0.0
2018-03-08	0.0
2018-03-09	0.0
2018-03-12	0.0
2018-03-13	0.0
2018-03-14	0.0
2018-03-15	0.0
2018-03-16	0.0
2018-03-19	0.0
2018-03-20	0.0
2018-03-21	0.0
2018-03-22	0.0
2018-03-23	0.0
2018-03-26	0.0
2018-03-27	0.0
2018-03-28	0.0
2018-03-29	0.0
2018-03-30	0.0
2018-04-02	0.0
2018-04-03	0.0
2018-04-04	0.0
2018-04-05	0.0
2018-04-06	0.0
2018-04-09	0.0
2018-04-10	0.0
2018-04-11	0.0
2018-04-12	0.0
2018-04-13	0.0
2018-04-16	0.0
2018-04-17	0.0
2018-04-18	0.0
2018-04-19	0.0
2018-04-20	0.0
2018-04-23	0.0
2018-04-24	0.0
2018-04-26	0.0
2018-04-27	0.0
2018-05-02	0.0
2018-05-03	0.0
2018-05-04	0.0
2018-05-07	0.0
2018-05-08	0.0
2018-05-09	0.0
2018-05-10	0.0
2018-05-11	0.0
2018-05-14	0.0
2018-05-15	0.0
2018-05-16	0.0
2018-05-17	0.0
2018-05-18	0.0
2018-05-21	0.0
2018-05-22	0.0
2018-05-23	0.0
2018-05-24	0.0
2018-05-25	0.0
2018-05-28	0.0
2018-05-29	0.0
2018-05-30	0.0
2018-05-31	0.0
2018-06-01	0.0
2018-06-04	0.0
2018-06-05	0.0
2018-06-06	0.0
2018-06-07	0.0
2018-06-08	0.0
2018-06-11	0.0
2018-06-12	0.0
2018-06-13	0.0
2018-06-14	0.0
2018-06-15	0.0
2018-06-18	0.0
2018-06-19	0.0
2018-06-20	0.0
2018-06-21	0.0
2018-06-22	0.0
2018-06-25	0.0
2018-06-26	0.0
2018-06-27	0.0
2018-06-28	0.0
2018-06-29	0.0
2018-07-02	0.0
2018-07-03	0.0
2018-07-04	0.0
2018-07-05	0.0
2018-07-06	0.0
2018-07-09	0.0
2018-07-10	0.0
2018-07-11	0.0
2018-07-12	0.0
2018-07-13	0.0
2018-07-16	0.0
2018-07-17	0.0
2018-07-18	0.0
2018-07-19	0.0
2018-07-20	0.0
2018-07-23	0.0
2018-07-24	0.0
2018-07-25	0.0
2018-07-26	0.0
2018-07-27	0.0
2018-07-30	0.0
2018-07-31	0.0
2018-08-01	0.0
2018-08-02	0.0
2018-08-03	0.0
2018-08-06	0.0
2018-08-07	0.0
2018-08-08	0.0
2018-08-09	0.0
2018-08-10	0.0
2018-08-13	954.1
2018-08-14	959.3
2018-08-15	946.6
2018-08-16	947.0
2018-08-17	947.0
2018-08-20	945.0
2018-08-21	958.5
2018-08-22	957.0
2018-08-23	960.6
2018-08-24	958.5
2018-08-27	963.2
2018-08-28	965.6
2018-08-29	962.0
2018-08-30	970.5
2018-08-31	965.7
2018-09-04	956.0
2018-09-05	944.0
2018-09-06	934.7
2018-09-07	943.5
2018-09-10	936.2
2018-09-11	953.1
2018-09-12	950.0
2018-09-13	953.0
2018-09-14	958.5
2018-09-17	950.5
2018-09-18	962.0
2018-09-19	962.8
2018-09-20	971.0
2018-09-21	980.0
2018-09-24	981.5
2018-09-25	980.6
2018-09-26	981.0
2018-09-27	985.8
2018-09-28	987.4
2018-10-01	984.9
2018-10-02	984.0
2018-10-03	986.5
2018-10-04	992.0
2018-10-05	982.6
2018-10-08	973.2
2018-10-09	973.5
2018-10-10	971.6
2018-10-11	920.2
2018-10-12	944.0
2018-10-15	919.0
2018-10-16	935.1
2018-10-17	945.5
2018-10-18	938.2
2018-10-19	
2018-10-22	921.5
2018-10-23	901.0
2018-10-24	885.0
2018-10-25	887.1
2018-10-26	870.0
2018-10-29	878.0
2018-10-30	876.0
2018-10-31	904.0
2018-11-01	884.0
2018-11-02	906.5
2018-11-05	899.0
2018-11-06	894.0
2018-11-07	894.8
2018-11-08	895.5
2018-11-09	880.0
2018-11-12	885.0
2018-11-13	872.8
2018-11-14	871.0
2018-11-15	864.4
2018-11-16	870.0
2018-11-19	881.0
2018-11-20	881.3
2018-11-21	895.0
2018-11-22	892.0
2018-11-23	886.8
2018-11-26	890.4
2018-11-27	884.4
2018-11-28	890.3
2018-11-29	885.2
2018-11-30	887.5
2018-12-03	915.0
2018-12-04	912.8
2018-12-05	915.5
2018-12-06	909.0
2018-12-07	914.1
2018-12-10	913.9
2018-12-11	914.1
2018-12-12	920.8
2018-12-13	923.9
2018-12-14	913.1
2018-12-17	897.0
2018-12-18	894.6
2018-12-19	884.5
2018-12-20	878.5
2018-12-21	879.5
2018-12-24	877.0
2018-12-25	867.7
2018-12-26	863.0
2018-12-27	867.5
2018-12-28	855.0
2019-01-02	842.7
2019-01-03	824.0
2019-01-04	834.0
2019-01-07	842.0
2019-01-08	840.8
2019-01-09	847.5
2019-01-10	840.5
2019-01-11	845.6
2019-01-14	846.5
2019-01-15	860.0
2019-01-16	860.7
2019-01-17	850.0
2019-01-18	841.0
2019-01-21	862.0
2019-01-22	854.0
2019-01-23	860.8
2019-01-24	861.7
2019-01-25	867.9
2019-01-28	865.0
2019-01-29	870.0
2019-01-30	868.2
2019-01-31	866.9
2019-02-01	868.5
2019-02-11	878.0
2019-02-12	885.0
2019-02-13	894.5
2019-02-14	892.1
2019-02-15	889.6
2019-02-18	899.5
2019-02-19	900.1
2019-02-20	908.9
2019-02-21	925.0
2019-02-22	919.4
2019-02-25	937.0
2019-02-26	922.9
2019-02-27	923.0
2019-02-28	900.0
2019-03-01	910.0
2019-03-04	926.9
2019-03-05	917.5
2019-03-06	918.0
2019-03-07	908.0
2019-03-08	899.0
2019-03-11	911.8
2019-03-12	930.0
2019-03-13	927.0
2019-03-14	926.0
2019-03-15	927.0
2019-03-18	935.1
2019-03-19	926.1
2019-03-20	925.2
2019-03-21	908.0
2019-03-22	897.4
2019-03-25	883.0
2019-03-26	880.0
2019-03-27	884.0
2019-03-28	883.2
2019-03-29	884.0
2019-04-01	890.0
2019-04-02	885.1
2019-04-03	888.0
2019-04-04	888.0
2019-04-05	888.0
2019-04-08	894.8
2019-04-09	887.0
2019-04-10	885.2
2019-04-11	883.1
2019-04-12	885.0
2019-04-16	885.4
2019-04-17	883.0
2019-04-18	877.0
2019-04-19	866.2
2019-04-22	861.9
2019-04-23	865.5
2019-04-24	872.8
2019-04-25	868.6
2019-04-26	877.0
2019-05-02	877.6
2019-05-03	880.0
2019-05-06	866.6
2019-05-07	873.7
2019-05-08	873.3
2019-05-09	871.0
2019-05-10	876.7
2019-05-13	877.3
2019-05-14	883.0
2019-05-15	892.1
2019-05-16	890.0
2019-05-17	892.6
2019-05-20	908.9
2019-05-21	910.6
2019-05-22	908.2
2019-05-23	907.9
2019-05-24	901.0
2019-05-27	902.4
2019-05-28	903.0
2019-05-29	898.0
2019-05-30	898.9
2019-05-31	878.0
2019-06-03	859.0
2019-06-04	865.0
2019-06-05	866.4
2019-06-06	866.5
2019-06-07	874.8
2019-06-10	878.5
2019-06-11	877.0
2019-06-12	868.7
2019-06-13	865.0
2019-06-14	858.9
2019-06-17	854.0
2019-06-18	851.6
2019-06-19	856.8
2019-06-20	865.0
2019-06-21	885.0
2019-06-24	881.6
2019-06-25	875.1
2019-06-26	872.6
2019-06-27	856.9
2019-06-28	867.9
2019-07-01	888.4
2019-07-02	874.0
2019-07-03	874.0
2019-07-04	886.0
2019-07-05	882.5
2019-07-08	873.5
2019-07-09	874.5
2019-07-10	877.6
2019-07-11	880.0
2019-07-12	873.6
2019-07-15	879.0
2019-07-16	880.8
2019-07-17	878.0
2019-07-18	870.8
2019-07-19	880.5
2019-07-22	874.8
2019-07-23	886.0
2019-07-24	885.0
2019-07-25	885.0
2019-07-26	886.2
2019-07-29	885.9
2019-07-30	874.5
2019-07-31	885.0
2019-08-01	882.5
2019-08-02	880.5
2019-08-05	874.0
2019-08-06	868.0
2019-08-07	865.0
2019-08-08	869.2
2019-08-09	869.7
2019-08-12	874.7
2019-08-13	872.1
2019-08-14	877.6
2019-08-15	890.4
2019-08-16	879.1
2019-08-19	883.5
2019-08-20	882.3
2019-08-21	887.3
2019-08-22	886.6
2019-08-23	887.8
2019-08-26	885.5
2019-08-27	881.0
2019-08-28	880.9
2019-08-29	884.6
2019-08-30	886.0
2019-09-03	883.1
2019-09-04	887.0
2019-09-05	886.0
2019-09-06	886.9
2019-09-09	886.0
2019-09-10	882.6
2019-09-11	884.7
2019-09-12	887.1
2019-09-13	901.6
2019-09-16	902.2
2019-09-17	908.0
2019-09-18	910.5
2019-09-19	917.1
2019-09-20	914.0
2019-09-23	907.0
2019-09-24	909.9
2019-09-25	911.1
2019-09-26	916.1
2019-09-27	923.0
2019-09-30	922.1
2019-10-01	930.0
2019-10-02	920.8
2019-10-03	926.0
2019-10-04	918.6
2019-10-07	912.2
2019-10-08	916.6
2019-10-09	914.8
2019-10-10	913.0
2019-10-11	915.5
2019-10-14	922.7
2019-10-15	924.2
2019-10-16	923.6
2019-10-17	918.8
2019-10-18	921.4
2019-10-21	918.1
2019-10-22	919.2
2019-10-23	919.5
2019-10-24	925.8
2019-10-25	925.9
2019-10-28	926.5
2019-10-29	926.0
2019-10-30	928.4
2019-10-31	926.5
2019-11-01	933.5
2019-11-04	937.0
2019-11-05	938.0
2019-11-06	937.9
2019-11-07	941.8
2019-11-08	942.5
2019-11-11	939.2
2019-11-12	942.9
2019-11-13	937.2
2019-11-14	934.7
2019-11-15	933.8
2019-11-18	929.0
2019-11-19	929.7
2019-11-20	921.0
2019-11-21	899.0
2019-11-22	901.5
2019-11-25	902.9
2019-11-26	905.5
2019-11-27	899.5
2019-11-28	892.3
2019-11-29	891.1
2019-12-02	878.0
2019-12-03	875.1
2019-12-04	887.8
2019-12-05	885.0
2019-12-06	884.7
2019-12-09	879.2
2019-12-10	877.0
2019-12-11	884.0
2019-12-12	885.0
2019-12-13	881.5
2019-12-16	877.4
2019-12-17	868.0
2019-12-18	861.5
2019-12-19	861.2
2019-12-20	869.4
2019-12-23	868.1
2019-12-24	871.5
2019-12-25	873.8
2019-12-26	871.1
2019-12-27	879.3
2019-12-30	878.3
2019-12-31	876.3
2020-01-02	886.3
2020-01-03	879.5
2020-01-06	872.0
2020-01-07	875.0
2020-01-08	863.7
2020-01-09	874.8
2020-01-10	878.7
2020-01-13	879.5
2020-01-14	882.3
2020-01-15	883.8
2020-01-16	892.1
2020-01-17	893.5
2020-01-20	896.9
2020-01-21	902.2
2020-01-22	909.0
2020-01-30	873.0
2020-01-31	852.0
2020-02-03	841.0
2020-02-04	842.2
2020-02-05	841.8
2020-02-06	860.5
2020-02-07	857.0
2020-02-10	846.1
2020-02-11	850.3
2020-02-12	856.6
2020-02-13	855.1
2020-02-14	861.8
2020-02-17	863.8
2020-02-18	856.0
2020-02-19	865.8
2020-02-20	871.7
2020-02-21	862.8
2020-02-24	829.0
2020-02-25	841.0
2020-02-26	836.6
2020-02-27	847.2
2020-02-28	830.1
2020-03-02	839.6
2020-03-03	838.0
2020-03-04	841.1
2020-03-05	836.0
2020-03-06	832.3
2020-03-09	774.1
2020-03-10	781.5
2020-03-11	745.0
2020-03-12	694.0
2020-03-13	712.3
2020-03-16	674.9
2020-03-17	700.6
2020-03-18	688.0
2020-03-19	678.0
2020-03-20	672.1
2020-03-23	625.1
2020-03-24	626.0
2020-03-25	647.8
2020-03-26	626.1
2020-03-27	615.0
2020-03-30	587.0
2020-03-31	574.4
2020-04-01	594.0
2020-04-03	613.0
2020-04-06	656.8
2020-04-07	677.0
2020-04-08	672.0
2020-04-09	680.0
2020-04-10	679.5
2020-04-13	690.5
2020-04-14	704.0
2020-04-15	717.5
2020-04-16	725.2
2020-04-17	714.0
2020-04-20	710.0
2020-04-21	670.1
2020-04-22	687.3
2020-04-23	684.0
2020-04-24	696.5
2020-04-27	692.5
2020-04-28	698.6
2020-04-29	702.5
2020-05-04	684.0
2020-05-05	695.5
2020-05-06	714.2
2020-05-07	743.6
2020-05-08	740.0
2020-05-11	762.7
2020-05-12	759.1
2020-05-13	766.6
2020-05-14	768.0
2020-05-15	766.7
2020-05-18	788.0
2020-05-19	798.5
2020-05-20	804.5
2020-05-21	809.5
2020-05-22	768.9
2020-05-25	782.0
2020-05-26	809.4
2020-05-27	782.9
2020-05-28	790.0
2020-05-29	785.0
2020-06-01	811.0
2020-06-02	808.1
2020-06-03	819.0
2020-06-04	815.0
2020-06-05	825.0
2020-06-08	836.5
2020-06-09	827.0
2020-06-10	839.3
2020-06-11	795.0
2020-06-12	805.0
2020-06-15	775.0
2020-06-16	798.0
2020-06-17	800.7
2020-06-18	797.1
2020-06-19	798.6
2020-06-22	797.9
2020-06-23	796.0
2020-06-24	785.0
2020-06-25	781.0
2020-06-26	778.1
2020-06-29	763.0
2020-06-30	752.5
2020-07-01	768.6
2020-07-02	773.0
2020-07-03	772.8
2020-07-06	798.3
2020-07-07	794.0
2020-07-08	802.1
2020-07-09	815.2
2020-07-10	803.7
2020-07-13	802.7
2020-07-14	804.2
2020-07-15	816.0
2020-07-16	
2020-07-17	
2020-07-20	
2020-07-21	805.0
2020-07-22	792.0
2020-07-23	797.1
2020-07-24	765.0
2020-07-27	711.6
2020-07-28	741.7
2020-07-29	720.7
2020-07-30	730.2
2020-07-31	725.0
2020-08-03	742.0
2020-08-04	762.0
2020-08-05	777.5
2020-08-06	776.0
2020-08-07	780.6
2020-08-10	782.4
2020-08-11	787.0
2020-08-12	791.0
2020-08-13	798.3
2020-08-14	793.5
2020-08-17	792.5
2020-08-18	788.0
2020-08-19	793.0
2020-08-20	785.0
2020-08-21	792.9
2020-08-24	815.5
2020-08-25	813.0
2020-08-26	813.2
2020-08-27	819.0
2020-08-28	823.0
2020-08-31	824.1
2020-09-01	837.4
2020-09-03	850.0
2020-09-04	844.8
2020-09-07	821.7
2020-09-08	829.5
2020-09-09	830.0
2020-09-10	823.5
2020-09-11	827.9
2020-09-14	834.0
2020-09-15	833.0
2020-09-16	834.6
2020-09-17	831.0
2020-09-18	846.3
2020-09-21	848.0
2020-09-22	850.0
2020-09-23	854.1
2020-09-24	853.1
2020-09-25	854.9
2020-09-28	862.9
2020-09-29	854.1
2020-09-30	859.8
2020-10-01	867.0
2020-10-02	861.5
2020-10-05	868.8
2020-10-06	867.7
2020-10-07	867.0
2020-10-08	868.7
2020-10-09	871.6
2020-10-12	875.0
2020-10-13	876.4
2020-10-14	894.8
2020-10-15	899.2
2020-10-16	895.1
2020-10-19	903.4
2020-10-20	911.2
2020-10-21	908.5
2020-10-22	924.0
2020-10-23	935.0
2020-10-26	927.0
2020-10-27	920.0
2020-10-28	895.9
2020-10-29	887.5
2020-10-30	896.6
2020-11-02	904.0
2020-11-03	908.3
2020-11-04	912.3
2020-11-05	910.2
2020-11-06	908.3
2020-11-09	923.0
2020-11-10	921.0
2020-11-11	921.4
2020-11-12	927.9
2020-11-13	935.9
2020-11-16	916.9
2020-11-17	938.0
2020-11-18	936.0
2020-11-19	944.2
2020-11-20	952.4
2020-11-23	959.4
2020-11-24	964.0
2020-11-25	960.0
2020-11-26	970.2
2020-11-27	974.5
2020-11-30	966.0
2020-12-01	980.3
2020-12-02	979.0
2020-12-03	988.0
2020-12-04	987.0
2020-12-07	994.5
2020-12-08	993.0
2020-12-09	1008.0
2020-12-10	1002.0
2020-12-11	1008.1
2020-12-14	1026.0
2020-12-15	1014.7
2020-12-16	1028.0
2020-12-17	1016.3
2020-12-18	1043.5
2020-12-21	1057.0
2020-12-22	1060.3
2020-12-23	1055.0
2020-12-24	1042.6
2020-12-25	1064.9
2020-12-28	1066.0
2020-12-29	1067.1
2020-12-30	1070.1
2020-12-31	1083.9
2021-01-04	1109.4
2021-01-05	1111.0
2021-01-06	1125.0
2021-01-07	1148.9
2021-01-08	1176.6
2021-01-11	1193.1
2021-01-12	1191.9
2021-01-13	1192.0
2021-01-14	1188.9
2021-01-15	1190.5
2021-01-18	1177.0
2021-01-19	1104.8
2021-01-20	1125.0
2021-01-21	1150.7
2021-01-22	1173.5
2021-01-25	1173.1
2021-01-26	1133.0
2021-01-27	1082.2
2021-01-28	1006.5
2021-01-29	1076.9
2021-02-01	1030.0
2021-02-02	1092.0
2021-02-03	1124.9
2021-02-04	1115.0
2021-02-05	1139.9
2021-02-08	1092.0
2021-02-09	1130.3
2021-02-17	1176.6
2021-02-18	1187.3
2021-02-19	1178.0
2021-02-22	1173.1
2021-02-23	1186.4
2021-02-24	1162.0
2021-02-25	1182.0
2021-02-26	1174.0
2021-03-01	1193.0
2021-03-02	1194.0
2021-03-03	1199.5
2021-03-04	1181.3
2021-03-05	1169.0
2021-03-08	1165.0
2021-03-09	1158.5
2021-03-10	1178.9
2021-03-11	1191.3
2021-03-12	1190.0
2021-03-15	1188.8
2021-03-16	1186.5
2021-03-17	1196.8
2021-03-18	1211.5
2021-03-19	1208.0
2021-03-22	1192.4
2021-03-23	1184.5
2021-03-24	1170.9
2021-03-25	1162.0
2021-03-26	1173.0
2021-03-29	1183.0
2021-03-30	1191.2
2021-03-31	1191.9
2021-04-01	1235.5
2021-04-02	1234.0
2021-04-05	1257.0
2021-04-06	1252.1
2021-04-07	1252.0
2021-04-08	1243.2
2021-04-09	1251.9
2021-04-12	1274.6
2021-04-13	1271.0
2021-04-14	1292.0
2021-04-15	1283.9
2021-04-16	1273.5
2021-04-19	1312.0
2021-04-20	1300.0
2021-04-22	1261.2
2021-04-23	1296.7
2021-04-26	1254.0
2021-04-27	1265.0
2021-04-28	1275.0
2021-04-29	1301.0
2021-05-04	1320.0
2021-05-05	1335.9
2021-05-06	1336.5
2021-05-07	1323.8
2021-05-10	1375.0
2021-05-11	1350.1
2021-05-12	1382.1
2021-05-13	1363.9
2021-05-14	1374.0
2021-05-17	1367.0
2021-05-18	1375.0
2021-05-19	1404.9
2021-05-20	1425.0
2021-05-21	1414.0
2021-05-24	1426.0
2021-05-25	1438.0
2021-05-26	1453.0
2021-05-27	1430.0
2021-05-28	1462.5
2021-05-31	1479.5
2021-06-01	1487.6
2021-06-02	1481.8
2021-06-03	1504.0
2021-06-04	1505.9
2021-06-07	1485.0
2021-06-08	1429.9
2021-06-09	1459.0
2021-06-10	1453.0
2021-06-11	1493.2
2021-06-14	1495.6
2021-06-15	1491.0
2021-06-16	1468.9
2021-06-17	1463.9
2021-06-18	1485.0
2021-06-21	1474.1
2021-06-22	1490.4
2021-06-23	1490.4
2021-06-24	1488.0
2021-06-25	1505.0
2021-06-28	1523.8
2021-06-29	1533.9
2021-06-30	1529.2
2021-07-01	1549.0
2021-07-02	1556.1
2021-07-05	1563.8
2021-07-06	1501.0
2021-07-07	1535.1
2021-07-08	1513.0
2021-07-09	1497.0
2021-07-12	1445.2
2021-07-13	1446.9
2021-07-14	1409.0
2021-07-15	1431.8
2021-07-16	1440.0
2021-07-19	1368.0
2021-07-20	1405.0
2021-07-21	1402.0
2021-07-22	1427.1
2021-07-23	1401.0
2021-07-26	1408.1
2021-07-27	1405.3
2021-07-28	1407.8
2021-07-29	1431.1
2021-07-30	1445.0
2021-08-02	1447.9
2021-08-03	1475.0
2021-08-04	1470.9
2021-08-05	1487.1
2021-08-06	1472.9
2021-08-09	1500.5
2021-08-10	1494.1
2021-08-11	1486.0
2021-08-12	1472.4
2021-08-13	1485.0
2021-08-16	1503.0
2021-08-17	1493.0
2021-08-18	1490.9
2021-08-19	1500.0
2021-08-20	1445.0
2021-08-23	1411.2
2021-08-24	1415.1
2021-08-25	1431.5
2021-08-26	1406.7
2021-08-27	1420.0
2021-08-30	1432.9
2021-08-31	1427.0
2021-09-01	1428.6
2021-09-06	1444.6
2021-09-07	1441.0
2021-09-08	1431.1
2021-09-09	1446.0
2021-09-10	1447.1
2021-09-13	1442.0
2021-09-14	1436.5
2021-09-15	1447.5
2021-09-16	1449.8
2021-09-17	1456.8
2021-09-20	1452.0
2021-09-21	1440.0
2021-09-22	1440.8
2021-09-23	1450.0
2021-09-24	1449.9
2021-09-27	1434.0
2021-09-28	1454.4
2021-09-29	1449.2
2021-09-30	1452.0
2021-10-01	1441.0
2021-10-04	1440.3
2021-10-05	1449.0
2021-10-06	1452.0
2021-10-07	1454.8
2021-10-08	1474.5
2021-10-11	1513.5
2021-10-12	1510.0
2021-10-13	1503.1
2021-10-14	1505.9
2021-10-15	1504.5
2021-10-18	1510.5
2021-10-19	1510.6
2021-10-20	1504.0
2021-10-21	1489.0
2021-10-22	1492.0
2021-10-25	1478.0
2021-10-26	1489.0
2021-10-27	1523.3
2021-10-28	1532.3
2021-10-29	1533.7
2021-11-01	1522.7
2021-11-02	1524.1
2021-11-03	1528.5
2021-11-04	1529.8
2021-11-05	1535.1
2021-11-08	1537.7
2021-11-09	1525.5
2021-11-10	1529.3
2021-11-11	1513.0
2021-11-12	1530.7
2021-11-15	1527.8
2021-11-16	1517.3
2021-11-17	1520.4
2021-11-18	1504.1
2021-11-19	1502.5
2021-11-22	1512.5
2021-11-23	1528.9
2021-11-24	1562.1
2021-11-25	1566.6
2021-11-26	1556.7
2021-11-29	1551.9
2021-11-30	1537.1
2021-12-01	1553.9
2021-12-02	1540.0
2021-12-03	1509.0
2021-12-06	1480.2
2021-12-07	1512.0
2021-12-08	1511.0
2021-12-09	1532.0
2021-12-10	1520.5
2021-12-13	1525.9
2021-12-14	1518.5
2021-12-15	1520.1
2021-12-16	1510.0
2021-12-17	1520.0
2021-12-20	1508.0
2021-12-21	1512.5
2021-12-22	1508.0
2021-12-23	1488.2
2021-12-24	1509.0
2021-12-27	1516.0
2021-12-28	1520.2
2021-12-29	1519.0
2021-12-30	1525.5
2021-12-31	1537.0
2022-01-04	1558.5
2022-01-05	1549.0
2022-01-06	1545.1
2022-01-07	1539.6
2022-01-10	1513.1
2022-01-11	1503.6
2022-01-12	1528.9
2022-01-13	1525.7
2022-01-14	1520.1
2022-01-17	1480.0
2022-01-18	1482.5
2022-01-19	1482.0
2022-01-20	1492.6
2022-01-21	1498.9
2022-01-24	1468.2
2022-01-25	1503.9
2022-01-26	1519.0
2022-01-27	1512.0
2022-01-28	1528.0
2022-02-07	1532.8
2022-02-08	1535.5
